URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1,0,0.9999990000010001,0.006289308136545232,10.6,0.2893081761006289,4.355723270440252,10.6,46,159,2.150943396226415,0,6.534591194968553
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,5,0,0.99999980000004,0.06849314974666919,12.166666666666666,0.3835616438356164,5.020091324200913,12.166666666666666,28,73,2.3698630136986303,0,6.671232876712328
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7,4,0.2727272479338866,0.07971014434992649,7.2631578947368425,0.18115942028985507,2.9777269260106793,7.2631578947368425,25,138,2.101449275362319,8,6.27536231884058
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,6,3,0.33333329629630043,0.06081081039992696,14.8,0.25675675675675674,6.022702702702703,14.8,38,148,2.0675675675675675,5,6.243243243243243
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6,0,0.9999998333333611,0.025531914784970574,14.6875,0.2297872340425532,5.966914893617021,14.6875,54,235,2.0127659574468084,8,6.3446808510638295
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.057851239191312076,10.083333333333334,0.23140495867768596,4.125895316804408,10.083333333333334,28,121,2.049586776859504,8,6.223140495867769
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,15,0,0.9999999333333378,0.10135135066654492,18.5,0.2635135135135135,7.505405405405405,18.5,39,148,2.1216216216216215,5,6.533783783783784
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1,0,0.9999990000010001,0.025641024983563465,13.0,0.358974358974359,5.343589743589744,13.0,14,39,2.1794871794871793,2,6.589743589743589
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,6,2,0.4999999375000079,0.08510638207333636,9.4,0.39361702127659576,3.9174468085106384,9.4,37,94,2.521276595744681,0,7.829787234042553
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,1,0,0.9999990000010001,0.014492753413148502,17.25,0.21739130434782608,6.98695652173913,17.25,15,69,2.0869565217391304,1,6.260869565217392
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,8,0,0.9999998750000157,0.04819277079401946,15.090909090909092,0.3433734939759036,6.173713033953998,15.090909090909092,57,166,2.2048192771084336,2,6.9156626506024095
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,1,0,0.9999990000010001,0.007518796935948895,8.866666666666667,0.24060150375939848,3.6429072681704264,8.866666666666667,32,133,2.075187969924812,3,6.684210526315789
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,21.0,0.23809523809523808,8.495238095238095,21.0,5,21,1.5714285714285714,1,5.761904761904762
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,0,0.9999996666667778,0.05172413703923902,9.666666666666666,0.43103448275862066,4.039080459770115,9.666666666666666,25,58,2.2586206896551726,0,6.844827586206897
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5,0,0.99999980000004,0.08333333194444448,10.0,0.38333333333333336,4.153333333333333,10.0,23,60,2.216666666666667,0,6.816666666666666
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,3,2,0.199999960000008,0.12820512491781733,19.5,0.28205128205128205,7.912820512820513,19.5,11,39,2.051282051282051,0,6.615384615384615
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,0.1372548992695118,7.285714285714286,0.4117647058823529,3.0789915966386556,7.285714285714286,21,51,2.2745098039215685,0,6.666666666666667
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,0.0888888869135803,7.5,0.4,3.16,7.5,18,45,2.2,0,6.822222222222222
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,9,0,0.9999998888889013,0.0671641786032524,9.571428571428571,0.3358208955223881,3.962899786780384,9.571428571428571,45,134,2.291044776119403,7,7.007462686567164
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.013698629949333838,10.428571428571429,0.1917808219178082,4.248140900195695,10.428571428571429,14,73,2.0821917808219177,4,6.657534246575342
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,3,8,-0.4545454132231443,0.05164319224580661,15.214285714285714,0.3333333333333333,6.219047619047619,15.214285714285714,71,213,2.2863849765258215,3,6.765258215962441
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.11764705767012688,11.333333333333334,0.27450980392156865,4.643137254901961,11.333333333333334,28,102,2.1372549019607843,1,6.931372549019608
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.07999999954285715,9.722222222222221,0.3314285714285714,4.021460317460317,9.722222222222221,58,175,2.388571428571429,12,7.36
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,9,2,0.636363578512402,0.08270676629543786,11.083333333333334,0.3233082706766917,4.56265664160401,11.083333333333334,43,133,2.2781954887218046,7,7.007518796992481
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,4,0,0.9999997500000625,0.027972027776419387,10.214285714285714,0.32867132867132864,4.217182817182817,10.214285714285714,47,143,2.1538461538461537,1,6.7972027972027975
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,4,1,0.599999880000024,0.03521126735766713,10.923076923076923,0.2746478873239437,4.4790899241603475,10.923076923076923,39,142,2.1338028169014085,8,6.887323943661972
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,2,0,0.99999950000025,0.02409638525185078,11.857142857142858,0.30120481927710846,4.863339070567987,11.857142857142858,25,83,2.108433734939759,0,6.349397590361446
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,2,2,0.0,0.0476190470521542,21.0,0.2261904761904762,8.49047619047619,21.0,19,84,2.0,0,6.333333333333333
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4,0,0.9999997500000625,0.05405405332359388,12.333333333333334,0.28378378378378377,5.046846846846847,12.333333333333334,21,74,2.2162162162162162,0,6.635135135135135
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,4,0,0.9999997500000625,0.05405405332359388,12.333333333333334,0.32432432432432434,5.063063063063064,12.333333333333334,24,74,2.2837837837837838,0,6.77027027027027
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,0,0.9999996666667778,0.03999999946666667,10.714285714285714,0.26666666666666666,4.392380952380953,10.714285714285714,20,75,2.2133333333333334,0,6.76
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,2,0,0.99999950000025,0.030769230295857996,16.25,0.27692307692307694,6.610769230769231,16.25,18,65,2.0153846153846153,0,6.384615384615385
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,3,0,0.9999996666667778,0.04615384544378699,13.0,0.27692307692307694,5.310769230769232,13.0,18,65,2.1538461538461537,0,6.415384615384616
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,2,1,0.33333322222225925,0.03947368369113574,6.909090909090909,0.3026315789473684,2.884688995215311,6.909090909090909,23,76,2.1842105263157894,2,6.473684210526316
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.04166666657986111,10.0,0.24791666666666667,4.099166666666667,10.0,119,480,2.11875,6,6.720833333333333
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,9,5,0.2857142653061239,0.05490196056901192,12.142857142857142,0.47058823529411764,5.045378151260504,12.142857142857142,120,255,2.537254901960784,5,7.458823529411765
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.04545454535615899,13.588235294117647,0.36147186147186144,5.579882862235803,13.588235294117647,167,462,2.2683982683982684,3,6.8354978354978355
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,19,17,0.05555555401234573,0.04904632145906496,11.46875,0.28201634877384196,4.700306539509537,11.46875,207,734,2.183923705722071,7,6.668937329700272
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,5,6,-0.09090908264462885,0.12087911955077892,8.272727272727273,0.2857142857142857,3.4233766233766243,8.272727272727273,26,91,2.10989010989011,11,6.604395604395604
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,12.0,0.5,5.0,12.0,6,12,3.5,0,10.583333333333334
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.03448275802615935,8.285714285714286,0.3103448275862069,3.4384236453201975,8.285714285714286,18,58,2.0689655172413794,1,6.482758620689655
